event_id	season	stage	type	date	name	site	num_drivers	laps	lap_distance
2000-02-Q	2000	2	Q	2000-03-26	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22	1	4.309
2000-02-R	2000	2	R	2000-03-26	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22	71	4.309
2000-03-Q	2000	3	Q	2000-04-09	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	22	1	4.933
2000-03-R	2000	3	R	2000-04-09	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	22	62	4.933
2000-04-Q	2000	4	Q	2000-04-23	Fosters_British_Grand_Prix	Silverstone Circuit	22	1	5.141
2000-04-R	2000	4	R	2000-04-23	Fosters_British_Grand_Prix	Silverstone Circuit	22	60	5.141
2000-05-Q	2000	5	Q	2000-05-07	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	22	1	4.73
2000-05-R	2000	5	R	2000-05-07	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	22	65	4.73
2000-06-Q	2000	6	Q	2000-05-21	Warsteiner_Grand_Prix_of_Europe	Nurburgring	22	1	4.556
2000-06-R	2000	6	R	2000-05-21	Warsteiner_Grand_Prix_of_Europe	Nurburgring	22	67	4.556
2000-07-Q	2000	7	Q	2000-06-04	Grand_Prix_of_Monaco	Circuit de Monaco	22	1	3.37
2000-07-R	2000	7	R	2000-06-04	Grand_Prix_of_Monaco	Circuit de Monaco	22	78	3.37
2000-08-Q	2000	8	Q	2000-06-18	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	22	1	4.421
2000-08-R	2000	8	R	2000-06-18	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	22	69	4.421
2000-09-Q	2000	9	Q	2000-07-02	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	22	1	4.251
2000-09-R	2000	9	R	2000-07-02	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	22	72	4.251
2000-10-Q	2000	10	Q	2000-07-16	Grand_Prix_of_Austria	A1-Ring	22	1	4.326
2000-10-R	2000	10	R	2000-07-16	Grand_Prix_of_Austria	A1-Ring	22	71	4.326
2000-11-Q	2000	11	Q	2000-07-30	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	22	1	6.825
2000-11-R	2000	11	R	2000-07-30	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	22	45	6.825
2000-12-Q	2000	12	Q	2000-08-13	Marlboro_Hungarian_Grand_Prix	Hungaroring	22	1	3.975
2000-12-R	2000	12	R	2000-08-13	Marlboro_Hungarian_Grand_Prix	Hungaroring	22	77	3.975
2000-13-Q	2000	13	Q	2000-08-27	Fosters_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22	1	6.968
2000-13-R	2000	13	R	2000-08-27	Fosters_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22	44	6.968
2000-14-Q	2000	14	Q	2000-09-10	Campari_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	1	5.793
2000-14-R	2000	14	R	2000-09-10	Campari_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	53	5.793
2000-15-Q	2000	15	Q	2000-09-24	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	22	1	4.192
2000-15-R	2000	15	R	2000-09-24	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	22	73	4.192
2000-16-Q	2000	16	Q	2000-10-08	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	22	1	5.864
2000-16-R	2000	16	R	2000-10-08	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	22	53	5.864
2000-17-Q	2000	17	Q	2000-10-22	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	22	1	5.543
2000-17-R	2000	17	R	2000-10-22	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	22	56	5.543
2001-01-Q	2001	1	Q	2001-03-04	Qantas_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22	1	5.303
2001-01-R	2001	1	R	2001-03-04	Qantas_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22	58	5.303
2001-02-Q	2001	2	Q	2001-03-18	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	22	1	5.543
2001-02-R	2001	2	R	2001-03-18	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	22	55	5.543
2001-03-Q	2001	3	Q	2001-04-01	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22	1	4.309
2001-03-R	2001	3	R	2001-04-01	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22	71	4.309
2001-04-Q	2001	4	Q	2001-04-15	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	22	1	4.933
2001-04-R	2001	4	R	2001-04-15	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	22	62	4.933
2001-05-Q	2001	5	Q	2001-04-29	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	22	1	4.73
2001-05-R	2001	5	R	2001-04-29	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	22	65	4.73
2001-06-Q	2001	6	Q	2001-05-13	Grand_Prix_of_Austria	A1-Ring	22	1	4.326
2001-06-R	2001	6	R	2001-05-13	Grand_Prix_of_Austria	A1-Ring	22	71	4.326
2001-07-Q	2001	7	Q	2001-05-27	Grand_Prix_of_Monaco	Circuit de Monaco	22	1	3.37
2001-07-R	2001	7	R	2001-05-27	Grand_Prix_of_Monaco	Circuit de Monaco	22	78	3.37
2001-08-Q	2001	8	Q	2001-06-10	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	22	1	4.421
2001-08-R	2001	8	R	2001-06-10	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	22	69	4.421
2001-09-Q	2001	9	Q	2001-06-24	Warsteiner_Grand_Prix_of_Europe	Nurburgring	22	1	4.556
2001-09-R	2001	9	R	2001-06-24	Warsteiner_Grand_Prix_of_Europe	Nurburgring	22	67	4.556
2001-10-Q	2001	10	Q	2001-07-01	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	22	1	4.251
2001-10-R	2001	10	R	2001-07-01	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	22	72	4.251
2001-11-Q	2001	11	Q	2001-07-15	Foster's_British_Grand_Prix	Silverstone Circuit	21	1	5.141
2001-11-R	2001	11	R	2001-07-15	Foster's_British_Grand_Prix	Silverstone Circuit	21	60	5.141
2001-12-Q	2001	12	Q	2001-07-29	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	22	1	6.825
2001-12-R	2001	12	R	2001-07-29	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	22	45	6.825
2001-13-Q	2001	13	Q	2001-08-19	Marlboro_Hungarian_Grand_Prix	Hungaroring	22	1	3.975
2001-13-R	2001	13	R	2001-08-19	Marlboro_Hungarian_Grand_Prix	Hungaroring	22	77	3.975
2001-14-Q	2001	14	Q	2001-09-02	Foster's_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22	1	6.968
2001-14-R	2001	14	R	2001-09-02	Foster's_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22	36	6.968
2001-15-Q	2001	15	Q	2001-09-16	Campari_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	1	5.783
2001-15-R	2001	15	R	2001-09-16	Campari_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	53	5.783
2001-16-Q	2001	16	Q	2001-09-30	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	22	1	4.195
2001-16-R	2001	16	R	2001-09-30	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	22	73	4.195
2001-17-Q	2001	17	Q	2001-10-14	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	22	1	5.864
2001-17-R	2001	17	R	2001-10-14	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	22	53	5.864
2002-01-Q	2002	1	Q	2002-03-03	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22	1	5.303
2002-01-R	2002	1	R	2002-03-03	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22	58	5.303
2002-02-Q	2002	2	Q	2002-03-17	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	22	1	5.543
2002-02-R	2002	2	R	2002-03-17	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	22	56	5.543
2002-03-Q	2002	3	Q	2002-03-31	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22	1	4.309
2002-03-R	2002	3	R	2002-03-31	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22	71	4.309
2002-04-Q	2002	4	Q	2002-04-14	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	21	1	4.933
2002-04-R	2002	4	R	2002-04-14	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	21	62	4.933
2002-05-Q	2002	5	Q	2002-04-28	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	22	1	4.73
2002-05-R	2002	5	R	2002-04-28	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	22	65	4.73
2002-06-Q	2002	6	Q	2002-05-12	Grand_Prix_of_Austria	A1-Ring	22	1	4.326
2002-06-R	2002	6	R	2002-05-12	Grand_Prix_of_Austria	A1-Ring	22	71	4.326
2002-07-Q	2002	7	Q	2002-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	22	1	3.37
2002-07-R	2002	7	R	2002-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	22	78	3.37
2002-08-Q	2002	8	Q	2002-06-09	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	22	1	4.421
2002-08-R	2002	8	R	2002-06-09	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	22	70	4.421
2002-09-Q	2002	9	Q	2002-06-23	Warsteiner_Grand_Prix_of_Europe	Nurburgring	22	1	5.144
2002-09-R	2002	9	R	2002-06-23	Warsteiner_Grand_Prix_of_Europe	Nurburgring	22	60	5.144
2002-10-Q	2002	10	Q	2002-07-07	Foster's_British_Grand_Prix	Silverstone Circuit	21	1	5.141
2002-10-R	2002	10	R	2002-07-07	Foster's_British_Grand_Prix	Silverstone Circuit	21	60	5.141
2002-11-Q	2002	11	Q	2002-07-21	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	20	1	4.251
2002-11-R	2002	11	R	2002-07-21	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	20	72	4.251
2002-12-Q	2002	12	Q	2002-07-28	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	21	1	4.574
2002-12-R	2002	12	R	2002-07-28	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	21	67	4.574
2002-13-Q	2002	13	Q	2002-08-18	Marlboro_Hungarian_Grand_Prix	Hungaroring	20	1	3.975
2002-13-R	2002	13	R	2002-08-18	Marlboro_Hungarian_Grand_Prix	Hungaroring	20	77	3.975
2002-14-Q	2002	14	Q	2002-09-01	Foster's_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	1	6.968
2002-14-R	2002	14	R	2002-09-01	Foster's_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	44	6.968
2002-15-Q	2002	15	Q	2002-09-15	Campari_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.793
2002-15-R	2002	15	R	2002-09-15	Campari_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	53	5.793
2002-16-Q	2002	16	Q	2002-09-29	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	20	1	4.192
2002-16-R	2002	16	R	2002-09-29	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	20	73	4.192
2002-17-Q	2002	17	Q	2002-10-13	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20	1	5.864
2002-17-R	2002	17	R	2002-10-13	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20	53	5.864
2003-01-Q	2003	1	Q	2003-03-09	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	1	5.303
2003-01-R	2003	1	R	2003-03-09	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	58	5.303
2003-02-Q	2003	2	Q	2003-03-23	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	20	1	5.543
2003-02-R	2003	2	R	2003-03-23	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	20	56	5.543
2003-03-Q	2003	3	Q	2003-04-06	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	1	4.309
2003-03-R	2003	3	R	2003-04-06	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	54	4.309
2003-04-Q	2003	4	Q	2003-04-20	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	20	1	4.933
2003-04-R	2003	4	R	2003-04-20	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	20	62	4.933
2003-05-Q	2003	5	Q	2003-05-04	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	20	1	4.73
2003-05-R	2003	5	R	2003-05-04	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	20	65	4.73
2003-06-Q	2003	6	Q	2003-05-18	Grand_Prix_of_Austria	A1-Ring	20	1	4.326
2003-06-R	2003	6	R	2003-05-18	Grand_Prix_of_Austria	A1-Ring	20	69	4.326
2003-07-Q	2003	7	Q	2003-06-01	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.37
2003-07-R	2003	7	R	2003-06-01	Grand_Prix_of_Monaco	Circuit de Monaco	20	78	3.37
2003-08-Q	2003	8	Q	2003-06-15	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	20	1	4.361
2003-08-R	2003	8	R	2003-06-15	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	20	70	4.361
2003-09-Q	2003	9	Q	2003-06-29	Warsteiner_Grand_Prix_of_Europe	Nurburgring	20	1	5.146
2003-09-R	2003	9	R	2003-06-29	Warsteiner_Grand_Prix_of_Europe	Nurburgring	20	60	5.146
2003-10-Q	2003	10	Q	2003-07-06	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	20	1	4.408
2003-10-R	2003	10	R	2003-07-06	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	20	70	4.408
2003-11-Q	2003	11	Q	2003-07-20	Foster's_British_Grand_Prix	Silverstone Circuit	20	1	5.141
2003-11-R	2003	11	R	2003-07-20	Foster's_British_Grand_Prix	Silverstone Circuit	20	60	5.141
2003-12-Q	2003	12	Q	2003-08-03	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	20	1	4.574
2003-12-R	2003	12	R	2003-08-03	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	20	67	4.574
2003-13-Q	2003	13	Q	2003-08-24	Marlboro_Hungarian_Grand_Prix	Hungaroring	20	1	4.384
2003-13-R	2003	13	R	2003-08-24	Marlboro_Hungarian_Grand_Prix	Hungaroring	20	70	4.384
2003-14-Q	2003	14	Q	2003-09-14	Vodaphone_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.793
2003-14-R	2003	14	R	2003-09-14	Vodaphone_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	53	5.793
2003-15-Q	2003	15	Q	2003-09-28	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	20	1	4.192
2003-15-R	2003	15	R	2003-09-28	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	20	73	4.192
2003-16-Q	2003	16	Q	2003-10-12	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20	1	5.86
2003-16-R	2003	16	R	2003-10-12	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20	53	5.86
2004-01-Q	2004	1	Q	2004-03-07	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	1	5.303
2004-01-R	2004	1	R	2004-03-07	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	58	5.303
2004-02-Q	2004	2	Q	2004-03-21	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	20	1	5.543
2004-02-R	2004	2	R	2004-03-21	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	20	56	5.543
2004-03-Q	2004	3	Q	2004-04-04	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	1	5.417
2004-03-R	2004	3	R	2004-04-04	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	57	5.417
2004-04-Q	2004	4	Q	2004-04-25	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	20	1	4.933
2004-04-R	2004	4	R	2004-04-25	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	20	62	4.933
2004-05-Q	2004	5	Q	2004-05-09	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	20	1	4.73
2004-05-R	2004	5	R	2004-05-09	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	20	66	4.73
2004-06-Q	2004	6	Q	2004-05-23	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.37
2004-06-R	2004	6	R	2004-05-23	Grand_Prix_of_Monaco	Circuit de Monaco	20	77	3.37
2004-07-Q	2004	7	Q	2004-05-30	Warsteiner_Grand_Prix_of_Europe	Nurburgring	20	1	5.146
2004-07-R	2004	7	R	2004-05-30	Warsteiner_Grand_Prix_of_Europe	Nurburgring	20	60	5.146
2004-08-Q	2004	8	Q	2004-06-13	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	20	1	4.361
2004-08-R	2004	8	R	2004-06-13	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	20	70	4.361
2004-09-Q	2004	9	Q	2004-06-20	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	20	1	4.192
2004-09-R	2004	9	R	2004-06-20	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	20	73	4.192
2004-10-Q	2004	10	Q	2004-07-04	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	20	1	4.408
2004-10-R	2004	10	R	2004-07-04	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	20	70	4.408
2004-11-Q	2004	11	Q	2004-07-11	Foster's_British_Grand_Prix	Silverstone Circuit	20	1	5.141
2004-11-R	2004	11	R	2004-07-11	Foster's_British_Grand_Prix	Silverstone Circuit	20	60	5.141
2004-12-Q	2004	12	Q	2004-07-25	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	20	1	4.574
2004-12-R	2004	12	R	2004-07-25	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	20	66	4.574
2004-13-Q	2004	13	Q	2004-08-15	Marlboro_Hungarian_Grand_Prix	Hungaroring	20	1	4.384
2004-13-R	2004	13	R	2004-08-15	Marlboro_Hungarian_Grand_Prix	Hungaroring	20	70	4.384
2004-14-Q	2004	14	Q	2004-08-29	Foster's_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	1	6.968
2004-14-R	2004	14	R	2004-08-29	Foster's_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	44	6.968
2004-15-Q	2004	15	Q	2004-09-12	Vodaphone_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.793
2004-15-R	2004	15	R	2004-09-12	Vodaphone_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	53	5.793
2004-16-Q	2004	16	Q	2004-09-26	Chinese_Grand_Prix	Shanghai International Circuit	20	1	5.451
2004-16-R	2004	16	R	2004-09-26	Chinese_Grand_Prix	Shanghai International Circuit	20	56	5.451
2004-17-Q	2004	17	Q	2004-10-10	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20	1	5.86
2004-17-R	2004	17	R	2004-10-10	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20	53	5.86
2004-18-Q	2004	18	Q	2004-10-24	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	1	4.309
2004-18-R	2004	18	R	2004-10-24	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	71	4.309
2005-01-Q	2005	1	Q	2005-03-06	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	1	5.303
2005-01-R	2005	1	R	2005-03-06	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	57	5.303
2005-02-Q	2005	2	Q	2005-03-20	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	20	1	5.543
2005-02-R	2005	2	R	2005-03-20	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	20	56	5.543
2005-03-Q	2005	3	Q	2005-04-03	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	1	5.417
2005-03-R	2005	3	R	2005-04-03	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	57	5.417
2005-04-Q	2005	4	Q	2005-04-24	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	20	1	4.933
2005-04-R	2005	4	R	2005-04-24	Warsteiner_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	20	62	4.933
2005-05-Q	2005	5	Q	2005-05-08	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	18	1	4.73
2005-05-R	2005	5	R	2005-05-08	Marlboro_Grand_Prix_of_Spain	Circuit de Catalunya	18	66	4.73
2005-06-Q	2005	6	Q	2005-05-22	Grand_Prix_of_Monaco	Circuit de Monaco	18	1	3.37
2005-06-R	2005	6	R	2005-05-22	Grand_Prix_of_Monaco	Circuit de Monaco	18	78	3.37
2005-07-Q	2005	7	Q	2005-05-29	Warsteiner_Grand_Prix_of_Europe	Nurburgring	20	1	5.146
2005-07-R	2005	7	R	2005-05-29	Warsteiner_Grand_Prix_of_Europe	Nurburgring	20	59	5.146
2005-08-Q	2005	8	Q	2005-06-12	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	20	1	4.361
2005-08-R	2005	8	R	2005-06-12	Air_Canada_Grand_Prix	Circuit Gilles Villeneuve	20	70	4.361
2005-09-Q	2005	9	Q	2005-06-19	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	20	1	4.192
2005-09-R	2005	9	R	2005-06-19	SAP_United_States_Grand_Prix	Indianapolis Grand Prix Circuit	20	73	4.192
2005-10-Q	2005	10	Q	2005-07-03	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	20	1	4.408
2005-10-R	2005	10	R	2005-07-03	Mobil_1_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	20	70	4.408
2005-11-Q	2005	11	Q	2005-07-10	Foster's_British_Grand_Prix	Silverstone Circuit	20	1	5.141
2005-11-R	2005	11	R	2005-07-10	Foster's_British_Grand_Prix	Silverstone Circuit	20	60	5.141
2005-12-Q	2005	12	Q	2005-07-24	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	20	1	4.574
2005-12-R	2005	12	R	2005-07-24	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	20	67	4.574
2005-13-Q	2005	13	Q	2005-07-31	Marlboro_Hungarian_Grand_Prix	Hungaroring	20	1	4.384
2005-13-R	2005	13	R	2005-07-31	Marlboro_Hungarian_Grand_Prix	Hungaroring	20	70	4.384
2005-14-Q	2005	14	Q	2005-08-21	Grand_Prix_of_Turkey	Otodrom Istanbul Park	20	1	5.34
2005-14-R	2005	14	R	2005-08-21	Grand_Prix_of_Turkey	Otodrom Istanbul Park	20	58	5.34
2005-15-Q	2005	15	Q	2005-09-04	Vodaphone_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.793
2005-15-R	2005	15	R	2005-09-04	Vodaphone_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	53	5.793
2005-16-Q	2005	16	Q	2005-09-11	Foster's_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	1	6.968
2005-16-R	2005	16	R	2005-09-11	Foster's_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	44	6.968
2005-17-Q	2005	17	Q	2005-09-25	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	1	4.309
2005-17-R	2005	17	R	2005-09-25	Marlboro_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	71	4.309
2005-18-Q	2005	18	Q	2005-10-09	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20	1	5.86
2005-18-R	2005	18	R	2005-10-09	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20	53	5.86
2005-19-Q	2005	19	Q	2005-10-16	Chinese_Grand_Prix	Shanghai International Circuit	20	1	5.451
2005-19-R	2005	19	R	2005-10-16	Chinese_Grand_Prix	Shanghai International Circuit	20	56	5.451
2006-01-Q	2006	1	Q	2006-03-12	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22	1	5.417
2006-01-R	2006	1	R	2006-03-12	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22	57	5.417
2006-02-Q	2006	2	Q	2006-03-19	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	22	1	5.543
2006-02-R	2006	2	R	2006-03-19	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	22	56	5.543
2006-03-Q	2006	3	Q	2006-04-02	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22	1	5.303
2006-03-R	2006	3	R	2006-04-02	Foster's_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22	57	5.303
2006-04-Q	2006	4	Q	2006-04-23	Foster's_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	22	1	4.933
2006-04-R	2006	4	R	2006-04-23	Foster's_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	22	62	4.933
2006-05-Q	2006	5	Q	2006-05-07	Grand_Prix_of_Europe	Nurburgring	22	1	5.148
2006-05-R	2006	5	R	2006-05-07	Grand_Prix_of_Europe	Nurburgring	22	60	5.148
2006-06-Q	2006	6	Q	2006-05-14	Grand_Prix_of_Spain	Circuit de Catalunya	22	1	4.627
2006-06-R	2006	6	R	2006-05-14	Grand_Prix_of_Spain	Circuit de Catalunya	22	66	4.627
2006-07-Q	2006	7	Q	2006-05-28	Grand_Prix_of_Monaco	Circuit de Monaco	22	1	3.34
2006-07-R	2006	7	R	2006-05-28	Grand_Prix_of_Monaco	Circuit de Monaco	22	78	3.34
2006-08-Q	2006	8	Q	2006-06-11	Foster's_British_Grand_Prix	Silverstone Circuit	22	1	5.141
2006-08-R	2006	8	R	2006-06-11	Foster's_British_Grand_Prix	Silverstone Circuit	22	60	5.141
2006-09-Q	2006	9	Q	2006-06-25	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	22	1	4.361
2006-09-R	2006	9	R	2006-06-25	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	22	70	4.361
2006-10-Q	2006	10	Q	2006-07-02	United_States_Grand_Prix	Indianapolis Grand Prix Circuit	22	1	4.192
2006-10-R	2006	10	R	2006-07-02	United_States_Grand_Prix	Indianapolis Grand Prix Circuit	22	73	4.192
2006-11-Q	2006	11	Q	2006-07-16	Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	22	1	4.408
2006-11-R	2006	11	R	2006-07-16	Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	22	70	4.408
2006-12-Q	2006	12	Q	2006-07-30	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	22	1	4.574
2006-12-R	2006	12	R	2006-07-30	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	22	67	4.574
